Order_ID,Order_Date,Customer_Name,Category,Product,City,State,Quantity,Sales,Discount,Profit,Payment_Mode
ORD00222,03-11-2025,Shivam Yadav,Clothing,Kurta,Agra,Uttar Pradesh,2,7038,0.1,1302.03,Wallet
ORD00223,23-04-2025,Nikhil Patel,Grocery,Tea,Kota,Rajasthan,1,1588,0.05,131.01,Cash
ORD00224,15-08-2026,Karan Sharma,Electronics,Printer,Lucknow,Uttar Pradesh,6,311448,0.1,29587.56,Wallet
ORD00225,06-09-2025,Amit Patel,Grocery,Atta,Mumbai,Maharashtra,6,9822,0.02,913.45,UPI
ORD00226,27-02-2026,Pooja Mehta,Furniture,Office Chair,Kota,Rajasthan,3,43566,0.02,7536.92,Wallet
ORD00227,29-07-2026,Anjali Kaur,Grocery,Rice,Chandigarh,Chandigarh,2,4408,0.02,409.94,Wallet
ORD00228,14-07-2026,Mohit Gupta,Grocery,Biscuits,Meerut,Uttar Pradesh,4,9052,0.05,746.79,Wallet
ORD00229,19-08-2025,Vivek Gupta,Grocery,Sugar,Ghaziabad,Uttar Pradesh,3,7095,0.05,585.34,Card
ORD00230,08-10-2025,Vivek Kumar,Grocery,Biscuits,Kota,Rajasthan,3,7125,0.15,338.44,Wallet
ORD00231,13-02-2025,Vivek Kumar,Grocery,Spices,Ahmedabad,Gujarat,3,2037,0.05,168.05,Cash
ORD00232,06-07-2026,Simran Jain,Grocery,Tea,Chandigarh,Chandigarh,4,3824,0.02,355.63,Cash
ORD00233,06-09-2025,Amit Jain,Furniture,Office Chair,Pune,Maharashtra,6,120174,0.02,20790.1,Card
ORD00234,29-04-2026,Rohit Singh,Furniture,Office Chair,Noida,Uttar Pradesh,4,46492,0.15,5927.73,UPI
ORD00235,24-07-2025,Vivek Yadav,Furniture,Sofa,Bengaluru,Karnataka,4,65780,0.15,8386.95,Cash
ORD00236,08-02-2025,Arjun Mehta,Electronics,Monitor,Bengaluru,Karnataka,5,79090,0.1,7513.55,Card
ORD00237,24-10-2025,Amit Sharma,Electronics,Tablet,Kolkata,West Bengal,4,51240,0.15,3971.1,Cash
ORD00238,21-06-2026,Aditya Singh,Electronics,Smartphone,Lucknow,Uttar Pradesh,4,170516,0.1,16199.02,Wallet
ORD00239,15-04-2026,Simran Singh,Grocery,Tea,Ghaziabad,Uttar Pradesh,1,1434,0.02,133.36,UPI
ORD00240,20-02-2026,Nikhil Jain,Clothing,Hoodie,Lucknow,Uttar Pradesh,5,9410,0.02,2004.33,Cash
ORD00241,04-05-2026,Anjali Verma,Electronics,Tablet,Bengaluru,Karnataka,1,12709,0.02,1563.21,UPI
ORD00242,06-11-2025,Shivam Patel,Clothing,Shoes,Ghaziabad,Uttar Pradesh,4,9948,0.05,2014.47,UPI
ORD00243,02-05-2025,Sneha Gupta,Clothing,Dress,Agra,Uttar Pradesh,6,13410,0,2950.2,Card
ORD00244,15-08-2025,Karan Singh,Grocery,Tea,Chandigarh,Chandigarh,1,1288,0.05,106.26,Net Banking
ORD00245,17-07-2026,Aditya Jain,Furniture,Sofa,Chandigarh,Chandigarh,5,65210,0.08,9911.92,Card
ORD00246,03-04-2026,Komal Yadav,Furniture,Filing Cabinet,Kolkata,West Bengal,5,17410,0.1,2524.45,UPI
ORD00247,27-07-2025,Shivam Jain,Electronics,Laptop,Ahmedabad,Gujarat,5,298855,0.1,28391.22,Card
ORD00248,30-07-2025,Shivam Kaur,Furniture,Bookshelf,Ahmedabad,Gujarat,5,76390,0,13750.2,UPI
ORD00249,13-04-2026,Shivam Sharma,Grocery,Rice,Kota,Rajasthan,2,4364,0.08,314.21,Wallet
ORD00250,04-01-2025,Pooja Patel,Grocery,Tea,Chandigarh,Chandigarh,1,1701,0.05,140.33,UPI
ORD00251,03-03-2025,Priya Kaur,Electronics,Tablet,Agra,Uttar Pradesh,6,28668,0.1,2723.46,UPI
ORD00252,27-01-2026,Sneha Mehta,Clothing,Shoes,Meerut,Uttar Pradesh,2,7486,0.05,1515.92,Net Banking
ORD00253,05-07-2026,Riya Jain,Electronics,Keyboard,Bengaluru,Karnataka,3,25122,0.02,3090.01,Card
ORD00254,12-07-2026,Nikhil Jain,Furniture,Office Chair,Kolkata,West Bengal,1,10576,0.08,1607.55,Net Banking
ORD00255,13-07-2025,Rohit Sharma,Furniture,Table,Kota,Rajasthan,3,17649,0.05,2867.96,Net Banking
ORD00256,04-02-2025,Sneha Patel,Electronics,Mouse,Ghaziabad,Uttar Pradesh,1,7212,0.1,685.14,UPI
ORD00257,07-07-2026,Pooja Sharma,Furniture,Filing Cabinet,Delhi,Delhi,4,60732,0.02,10506.64,Card
ORD00258,25-11-2025,Karan Gupta,Clothing,Jeans,Ahmedabad,Gujarat,6,17472,0.1,3232.32,Card
ORD00259,29-08-2026,Arjun Mehta,Furniture,Sofa,Lucknow,Uttar Pradesh,3,8391,0.1,1216.69,Wallet
ORD00260,23-11-2025,Nikhil Mehta,Grocery,Rice,Agra,Uttar Pradesh,6,9846,0.1,639.99,Card
ORD00261,19-08-2025,Vivek Singh,Clothing,Shoes,Meerut,Uttar Pradesh,5,20895,0.02,4450.64,Net Banking
ORD00262,02-02-2026,Karan Gupta,Electronics,Tablet,Jaipur,Rajasthan,5,176665,0.02,21729.79,Card
ORD00263,03-07-2026,Pooja Sharma,Clothing,Dress,Noida,Uttar Pradesh,4,13356,0,2938.32,Cash
ORD00264,27-07-2026,Pooja Kaur,Grocery,Rice,Ahmedabad,Gujarat,1,850,0.1,55.25,Card
ORD00265,01-05-2025,Aditya Verma,Clothing,Jacket,Delhi,Delhi,2,3712,0.15,621.76,Wallet
ORD00266,25-01-2026,Sneha Jain,Furniture,Sofa,Ghaziabad,Uttar Pradesh,5,56690,0.05,9212.12,Cash
ORD00267,11-04-2025,Aditya Yadav,Clothing,Jacket,Agra,Uttar Pradesh,5,21865,0.08,4198.08,Card
ORD00268,30-05-2025,Rahul Gupta,Clothing,Jacket,Jaipur,Rajasthan,1,4908,0.02,1045.4,Wallet
ORD00269,24-01-2026,Shivam Verma,Grocery,Tea,Meerut,Uttar Pradesh,2,2862,0.02,266.17,Net Banking
ORD00270,22-06-2025,Mohit Singh,Clothing,Jacket,Kolkata,West Bengal,4,17272,0.08,3316.22,Card
ORD00271,04-02-2025,Priya Sharma,Grocery,Atta,Mumbai,Maharashtra,6,1920,0.1,124.8,UPI
ORD00272,04-06-2025,Rahul Verma,Grocery,Atta,Ahmedabad,Gujarat,6,6162,0,616.2,Wallet
ORD00273,15-05-2026,Rahul Sharma,Grocery,Biscuits,Delhi,Delhi,5,10295,0.15,489.01,Wallet
ORD00274,21-10-2025,Rahul Jain,Grocery,Rice,Delhi,Delhi,5,6025,0.1,391.62,Net Banking
ORD00275,16-07-2025,Tanya Jain,Furniture,Office Chair,Noida,Uttar Pradesh,5,28395,0.02,4912.34,Cash
ORD00276,20-02-2026,Sneha Patel,Clothing,Jacket,Kolkata,West Bengal,4,3788,0.05,767.07,Card
ORD00277,02-02-2025,Priya Mehta,Furniture,Bookshelf,Bengaluru,Karnataka,1,22221,0.15,2833.18,Net Banking
ORD00278,25-06-2025,Priya Kaur,Grocery,Pulses,Delhi,Delhi,6,708,0.15,33.63,Net Banking
ORD00279,24-08-2025,Pooja Patel,Clothing,Kurta,Ahmedabad,Gujarat,1,4626,0,1017.72,Net Banking
ORD00280,01-08-2026,Amit Singh,Clothing,T-Shirt,Noida,Uttar Pradesh,6,15576,0.1,2881.56,Cash
ORD00281,12-02-2026,Priya Gupta,Electronics,Mouse,Pune,Maharashtra,2,99798,0.15,7734.35,Card
ORD00282,06-12-2025,Riya Singh,Furniture,Desk Lamp,Ahmedabad,Gujarat,4,91940,0.1,13331.3,UPI
ORD00283,15-12-2025,Tanya Patel,Clothing,T-Shirt,Noida,Uttar Pradesh,4,8804,0,1936.88,Wallet
ORD00284,18-05-2026,Karan Yadav,Grocery,Biscuits,Delhi,Delhi,6,7194,0.08,517.97,Wallet
ORD00285,25-01-2026,Priya Patel,Grocery,Spices,Meerut,Uttar Pradesh,6,14874,0.15,706.52,Cash
ORD00286,25-01-2026,Neha Mehta,Furniture,Filing Cabinet,Noida,Uttar Pradesh,1,9580,0.02,1657.34,Cash
ORD00287,04-01-2026,Simran Kumar,Clothing,T-Shirt,Noida,Uttar Pradesh,1,2825,0.08,542.4,Card
ORD00288,09-06-2026,Nikhil Kumar,Electronics,Keyboard,Jaipur,Rajasthan,4,148408,0.1,14098.76,UPI
ORD00289,29-11-2025,Riya Sharma,Electronics,Smartphone,Mumbai,Maharashtra,1,39720,0.1,3773.4,Cash
ORD00290,09-08-2026,Komal Singh,Grocery,Spices,Kolkata,West Bengal,1,2371,0.02,220.5,Net Banking
ORD00291,30-05-2025,Priya Singh,Furniture,Table,Lucknow,Uttar Pradesh,3,28785,0.08,4375.32,Net Banking
ORD00292,15-09-2025,Karan Kaur,Clothing,Shoes,Lucknow,Uttar Pradesh,4,3720,0.05,753.3,Wallet
ORD00293,10-02-2026,Anjali Patel,Furniture,Sofa,Noida,Uttar Pradesh,2,21566,0,3881.88,Net Banking
ORD00294,25-11-2025,Tanya Verma,Clothing,Shoes,Agra,Uttar Pradesh,4,5660,0.05,1146.15,Net Banking
ORD00295,18-05-2026,Shivam Verma,Clothing,Jeans,Jaipur,Rajasthan,3,8061,0.15,1350.22,Cash
ORD00296,01-08-2026,Pooja Patel,Grocery,Tea,Ahmedabad,Gujarat,4,6300,0,630,Wallet
ORD00297,18-04-2026,Pooja Kaur,Furniture,Filing Cabinet,Kolkata,West Bengal,5,8405,0.15,1071.64,Cash
ORD00298,07-11-2025,Karan Gupta,Electronics,Tablet,Bengaluru,Karnataka,4,38884,0.15,3013.51,Card
ORD00299,15-02-2026,Varun Jain,Grocery,Spices,Noida,Uttar Pradesh,4,8168,0.1,530.92,Net Banking
ORD00300,29-03-2025,Rohit Verma,Electronics,Smartphone,Chandigarh,Chandigarh,5,197580,0.15,15312.45,Cash
ORD00301,14-02-2026,Anjali Mehta,Furniture,Filing Cabinet,Pune,Maharashtra,1,19255,0.15,2455.01,UPI
ORD00302,16-06-2026,Varun Patel,Electronics,Monitor,Lucknow,Uttar Pradesh,2,68134,0.15,5280.39,Wallet
ORD00303,26-08-2026,Komal Singh,Furniture,Sofa,Agra,Uttar Pradesh,4,63892,0.15,8146.23,Cash
ORD00304,29-04-2025,Neha Yadav,Electronics,Printer,Noida,Uttar Pradesh,3,83583,0,10865.79,Cash
ORD00305,23-12-2025,Aditya Kumar,Clothing,Shoes,Kolkata,West Bengal,2,9136,0.08,1754.11,Net Banking
ORD00306,28-04-2025,Rahul Yadav,Grocery,Biscuits,Noida,Uttar Pradesh,3,789,0.15,37.48,UPI
ORD00307,13-06-2025,Anjali Jain,Furniture,Filing Cabinet,Ghaziabad,Uttar Pradesh,5,32580,0.1,4724.1,Net Banking
ORD00308,19-03-2026,Riya Sharma,Grocery,Sugar,Kolkata,West Bengal,4,3340,0.02,310.62,Wallet
ORD00309,08-08-2025,Pooja Gupta,Furniture,Sofa,Pune,Maharashtra,4,54164,0,9749.52,UPI
ORD00310,27-04-2025,Simran Kaur,Electronics,Keyboard,Agra,Uttar Pradesh,3,40545,0.08,4135.59,Wallet
ORD00311,27-04-2025,Mohit Yadav,Clothing,Kurta,Jaipur,Rajasthan,5,17575,0.1,3251.38,Net Banking
ORD00312,28-03-2025,Neha Yadav,Furniture,Filing Cabinet,Chandigarh,Chandigarh,3,62805,0.1,9106.72,UPI
ORD00313,25-05-2025,Komal Mehta,Furniture,Bookshelf,Noida,Uttar Pradesh,2,26064,0.15,3323.16,Net Banking
ORD00314,05-07-2026,Arjun Jain,Furniture,Desk Lamp,Jaipur,Rajasthan,4,27544,0.08,4186.69,Card
ORD00315,24-02-2025,Mohit Sharma,Grocery,Tea,Meerut,Uttar Pradesh,2,2736,0.08,196.99,Net Banking
ORD00316,22-05-2026,Nikhil Kaur,Furniture,Table,Ahmedabad,Gujarat,4,76804,0.1,11136.58,Net Banking
ORD00317,14-08-2025,Vivek Sharma,Grocery,Pulses,Meerut,Uttar Pradesh,1,2395,0,239.5,Cash
ORD00318,23-05-2026,Varun Jain,Furniture,Desk Lamp,Lucknow,Uttar Pradesh,2,31570,0.1,4577.65,UPI
ORD00319,10-07-2026,Amit Kaur,Electronics,Headphones,Kolkata,West Bengal,5,272770,0.05,30686.62,Wallet
ORD00320,01-11-2025,Amit Kaur,Furniture,Sofa,Noida,Uttar Pradesh,6,133314,0.02,23063.32,Cash
ORD00321,31-08-2025,Pooja Patel,Clothing,Hoodie,Ahmedabad,Gujarat,1,3896,0,857.12,Cash
ORD00322,02-03-2025,Shivam Yadav,Grocery,Atta,Pune,Maharashtra,2,1852,0.02,172.24,Wallet
ORD00323,27-10-2025,Vivek Patel,Clothing,Kurta,Mumbai,Maharashtra,2,5902,0.15,988.59,Cash
ORD00324,10-05-2025,Neha Verma,Electronics,Keyboard,Kolkata,West Bengal,4,17940,0.05,2018.25,Card
ORD00325,26-05-2025,Shivam Gupta,Clothing,Hoodie,Ghaziabad,Uttar Pradesh,6,21102,0.08,4051.58,Net Banking
ORD00326,12-06-2026,Simran Yadav,Grocery,Pulses,Noida,Uttar Pradesh,6,2766,0.08,199.15,Net Banking
ORD00327,15-04-2026,Mohit Kumar,Grocery,Biscuits,Pune,Maharashtra,1,461,0.15,21.9,Wallet
ORD00328,27-11-2025,Vivek Yadav,Grocery,Sugar,Jaipur,Rajasthan,2,4212,0.05,347.49,Wallet
ORD00329,19-02-2025,Amit Kumar,Furniture,Desk Lamp,Ahmedabad,Gujarat,4,48252,0.15,6152.13,Net Banking
ORD00330,01-01-2025,Nikhil Verma,Electronics,Monitor,Ahmedabad,Gujarat,2,59040,0.08,6022.08,Card
ORD00331,05-01-2026,Simran Kumar,Clothing,Jeans,Ahmedabad,Gujarat,3,3192,0.15,534.66,Cash
ORD00332,28-08-2025,Nikhil Kumar,Furniture,Office Chair,Jaipur,Rajasthan,6,64860,0.15,8269.65,UPI
ORD00333,20-08-2025,Komal Kaur,Electronics,Mouse,Kota,Rajasthan,1,9296,0.1,883.12,UPI
ORD00334,16-05-2025,Aditya Kumar,Electronics,Smartphone,Ahmedabad,Gujarat,1,56983,0.08,5812.27,Card
ORD00335,12-01-2026,Vivek Singh,Grocery,Cooking Oil,Chandigarh,Chandigarh,1,502,0.05,41.41,Net Banking
ORD00336,31-07-2026,Rahul Patel,Furniture,Filing Cabinet,Bengaluru,Karnataka,2,6082,0.1,881.89,Card
ORD00337,30-03-2026,Pooja Kumar,Grocery,Biscuits,Chandigarh,Chandigarh,2,1400,0.08,100.8,UPI
ORD00338,16-03-2026,Anjali Singh,Furniture,Office Chair,Pune,Maharashtra,6,80298,0.05,13048.43,Card
ORD00339,19-10-2025,Rahul Gupta,Clothing,Dress,Noida,Uttar Pradesh,2,9666,0.1,1788.21,Card
ORD00340,03-09-2025,Aditya Mehta,Furniture,Filing Cabinet,Jaipur,Rajasthan,3,65919,0,11865.42,UPI
ORD00341,13-01-2025,Mohit Yadav,Furniture,Sofa,Bengaluru,Karnataka,5,15630,0.1,2266.35,Card
ORD00342,16-03-2025,Rahul Patel,Grocery,Spices,Agra,Uttar Pradesh,5,3935,0.08,283.32,UPI
ORD00343,03-06-2026,Vivek Jain,Electronics,Headphones,Ghaziabad,Uttar Pradesh,1,4562,0.08,465.32,Net Banking
ORD00344,06-06-2025,Simran Kumar,Grocery,Spices,Noida,Uttar Pradesh,6,13662,0.1,888.03,Cash
ORD00345,05-02-2026,Shivam Kumar,Electronics,Mouse,Kolkata,West Bengal,2,71504,0.05,8044.2,Cash
ORD00346,29-04-2025,Sneha Patel,Grocery,Sugar,Delhi,Delhi,2,866,0.08,62.35,Wallet
ORD00347,29-06-2025,Rohit Sharma,Electronics,Headphones,Bengaluru,Karnataka,6,262356,0.15,20332.59,Card
ORD00348,23-09-2025,Arjun Yadav,Electronics,Keyboard,Kota,Rajasthan,3,104625,0.1,9939.38,Card
ORD00349,06-10-2025,Komal Kumar,Clothing,Dress,Noida,Uttar Pradesh,1,3044,0.08,584.45,Cash
ORD00350,27-05-2026,Shivam Singh,Electronics,Printer,Kota,Rajasthan,5,121005,0,15730.65,Cash
ORD00351,29-04-2025,Karan Jain,Furniture,Bookshelf,Kolkata,West Bengal,1,19605,0.15,2499.64,UPI
ORD00352,28-01-2026,Neha Singh,Electronics,Laptop,Ghaziabad,Uttar Pradesh,1,31517,0.05,3545.66,UPI
ORD00353,24-11-2025,Simran Kumar,Grocery,Sugar,Agra,Uttar Pradesh,2,3568,0.15,169.48,Wallet
ORD00354,17-08-2025,Komal Sharma,Clothing,T-Shirt,Mumbai,Maharashtra,6,4386,0.02,934.22,Net Banking
ORD00355,02-12-2025,Priya Jain,Electronics,Printer,Ahmedabad,Gujarat,3,153879,0.05,17311.39,Net Banking
ORD00356,06-09-2025,Sneha Yadav,Electronics,Smartphone,Ghaziabad,Uttar Pradesh,3,112647,0.05,12672.79,Wallet
ORD00357,07-01-2025,Nikhil Sharma,Grocery,Sugar,Chandigarh,Chandigarh,5,5420,0.02,504.06,Card
ORD00358,02-01-2025,Riya Gupta,Clothing,Dress,Ahmedabad,Gujarat,6,2268,0.05,459.27,UPI
ORD00359,26-05-2025,Simran Kumar,Furniture,Desk Lamp,Ghaziabad,Uttar Pradesh,4,67688,0,12183.84,UPI
ORD00360,28-03-2025,Shivam Kumar,Furniture,Desk Lamp,Jaipur,Rajasthan,6,78030,0.08,11860.56,Wallet
ORD00361,05-08-2026,Amit Mehta,Furniture,Filing Cabinet,Ahmedabad,Gujarat,4,13008,0.1,1886.16,Card
ORD00362,01-12-2025,Anjali Kaur,Furniture,Bookshelf,Lucknow,Uttar Pradesh,3,41028,0.15,5231.07,Cash
ORD00363,09-06-2025,Rohit Singh,Furniture,Office Chair,Ghaziabad,Uttar Pradesh,2,39918,0,7185.24,Net Banking
ORD00364,01-08-2025,Sneha Gupta,Grocery,Biscuits,Jaipur,Rajasthan,1,2275,0.05,187.69,Net Banking
ORD00365,08-11-2025,Tanya Sharma,Clothing,Hoodie,Noida,Uttar Pradesh,1,1591,0.15,266.49,Card
ORD00366,10-02-2026,Komal Sharma,Clothing,Jeans,Noida,Uttar Pradesh,6,13998,0.05,2834.6,Cash
ORD00367,24-07-2026,Varun Verma,Clothing,Hoodie,Meerut,Uttar Pradesh,1,3612,0.08,693.5,UPI
ORD00368,05-03-2025,Karan Singh,Grocery,Cooking Oil,Kolkata,West Bengal,2,1154,0,115.4,Card
ORD00369,24-08-2026,Simran Kumar,Grocery,Biscuits,Bengaluru,Karnataka,6,2544,0.1,165.36,UPI
ORD00370,05-04-2025,Anjali Kumar,Electronics,Mouse,Bengaluru,Karnataka,4,214552,0.02,26389.9,UPI
ORD00371,09-02-2026,Aditya Sharma,Grocery,Rice,Meerut,Uttar Pradesh,5,9270,0.15,440.33,Net Banking
ORD00372,14-10-2025,Sneha Singh,Grocery,Atta,Agra,Uttar Pradesh,2,1692,0.05,139.59,UPI
ORD00373,06-05-2026,Amit Kumar,Furniture,Filing Cabinet,Lucknow,Uttar Pradesh,4,57200,0.1,8294,Cash
ORD00374,11-07-2026,Rahul Mehta,Grocery,Atta,Jaipur,Rajasthan,2,4466,0.02,415.34,Cash
ORD00375,02-02-2026,Simran Singh,Grocery,Pulses,Agra,Uttar Pradesh,5,10685,0.05,881.51,UPI
ORD00376,29-04-2026,Komal Yadav,Clothing,Kurta,Ghaziabad,Uttar Pradesh,1,2601,0,572.22,Wallet
ORD00377,30-09-2025,Varun Sharma,Furniture,Table,Noida,Uttar Pradesh,2,44648,0.02,7724.1,Card
ORD00378,30-08-2026,Anjali Yadav,Grocery,Biscuits,Ahmedabad,Gujarat,2,1602,0.02,148.99,Wallet
ORD00379,12-07-2025,Aditya Jain,Electronics,Smartphone,Pune,Maharashtra,5,49560,0.1,4708.2,Cash
ORD00380,13-08-2025,Rahul Jain,Furniture,Sofa,Delhi,Delhi,1,2640,0.02,456.72,Net Banking
ORD00381,15-12-2025,Arjun Yadav,Electronics,Smartphone,Pune,Maharashtra,2,106902,0.02,13148.95,UPI
ORD00382,23-06-2026,Mohit Kumar,Electronics,Keyboard,Pune,Maharashtra,6,59298,0,7708.74,Cash
ORD00383,11-06-2025,Nikhil Kaur,Grocery,Cooking Oil,Agra,Uttar Pradesh,3,4203,0.02,390.88,Cash
ORD00384,17-08-2025,Shivam Singh,Furniture,Filing Cabinet,Mumbai,Maharashtra,6,125460,0.05,20387.25,Net Banking
ORD00385,02-01-2025,Shivam Mehta,Clothing,Dress,Chandigarh,Chandigarh,3,4029,0.02,858.18,Wallet
ORD00386,15-08-2025,Shivam Kumar,Electronics,Keyboard,Pune,Maharashtra,3,160815,0.1,15277.42,Net Banking
ORD00387,24-11-2025,Arjun Kumar,Furniture,Bookshelf,Chandigarh,Chandigarh,1,8598,0.05,1397.17,Cash
ORD00388,11-03-2025,Mohit Gupta,Grocery,Rice,Lucknow,Uttar Pradesh,2,2204,0.15,104.69,UPI
ORD00389,20-06-2025,Nikhil Kaur,Electronics,Laptop,Jaipur,Rajasthan,4,194440,0.08,19832.88,Net Banking
ORD00390,19-08-2025,Arjun Kaur,Clothing,Kurta,Jaipur,Rajasthan,1,4227,0.1,782,UPI
ORD00391,17-03-2025,Anjali Singh,Electronics,Headphones,Delhi,Delhi,3,53139,0,6908.07,Net Banking
ORD00392,10-05-2026,Rahul Mehta,Furniture,Filing Cabinet,Noida,Uttar Pradesh,5,19250,0.05,3128.12,Card
ORD00393,14-07-2025,Nikhil Jain,Grocery,Atta,Delhi,Delhi,1,1436,0.02,133.55,Wallet
ORD00394,20-02-2025,Riya Patel,Clothing,Dress,Lucknow,Uttar Pradesh,3,6735,0,1481.7,Wallet
ORD00395,31-03-2025,Vivek Patel,Grocery,Atta,Delhi,Delhi,3,285,0.08,20.52,Net Banking
ORD00396,26-10-2025,Priya Kaur,Furniture,Office Chair,Delhi,Delhi,2,12794,0.15,1631.24,UPI
ORD00397,29-09-2025,Priya Jain,Clothing,Hoodie,Jaipur,Rajasthan,4,17224,0.15,2885.02,Net Banking
ORD00398,15-02-2025,Simran Kaur,Furniture,Bookshelf,Jaipur,Rajasthan,3,20739,0.08,3152.33,Net Banking
ORD00399,04-06-2025,Rohit Kumar,Clothing,Jeans,Ahmedabad,Gujarat,3,14766,0,3248.52,Cash
ORD00400,05-03-2026,Varun Kaur,Grocery,Sugar,Mumbai,Maharashtra,1,1665,0.1,108.23,Wallet
ORD00401,05-02-2025,Komal Patel,Furniture,Sofa,Lucknow,Uttar Pradesh,1,13736,0.15,1751.34,Wallet
ORD00402,05-08-2025,Pooja Singh,Furniture,Office Chair,Kolkata,West Bengal,4,25856,0.02,4473.09,UPI
ORD00403,01-06-2025,Tanya Gupta,Grocery,Cooking Oil,Bengaluru,Karnataka,4,3628,0.15,172.33,Cash
ORD00404,30-11-2025,Simran Jain,Electronics,Monitor,Jaipur,Rajasthan,5,133205,0.1,12654.48,Net Banking
ORD00405,04-08-2026,Shivam Patel,Electronics,Tablet,Noida,Uttar Pradesh,4,41624,0.02,5119.75,UPI
ORD00406,19-12-2025,Nikhil Gupta,Electronics,Monitor,Kolkata,West Bengal,3,172350,0.1,16373.25,Net Banking
ORD00407,28-05-2025,Tanya Patel,Grocery,Pulses,Delhi,Delhi,2,2416,0.08,173.95,Net Banking
ORD00408,02-05-2026,Simran Yadav,Electronics,Tablet,Agra,Uttar Pradesh,6,97014,0,12611.82,UPI
ORD00409,19-05-2026,Rohit Verma,Clothing,Hoodie,Kolkata,West Bengal,3,8541,0.05,1729.55,Card
ORD00410,03-03-2026,Tanya Kumar,Clothing,Dress,Kota,Rajasthan,3,7521,0.15,1259.77,Card
ORD00411,18-01-2026,Amit Jain,Grocery,Sugar,Ahmedabad,Gujarat,4,8256,0.1,536.64,Card
ORD00412,21-06-2026,Shivam Sharma,Electronics,Headphones,Chandigarh,Chandigarh,5,135180,0.02,16627.14,Card
ORD00413,13-04-2026,Amit Yadav,Furniture,Table,Ahmedabad,Gujarat,1,8975,0,1615.5,Card
ORD00414,07-05-2025,Rahul Verma,Clothing,Jacket,Ahmedabad,Gujarat,4,17748,0.08,3407.62,Cash
ORD00415,25-12-2025,Mohit Singh,Grocery,Pulses,Meerut,Uttar Pradesh,4,9932,0.1,645.58,Cash
ORD00416,09-08-2026,Pooja Verma,Electronics,Headphones,Delhi,Delhi,4,15412,0.02,1895.68,Card
ORD00417,10-01-2025,Aditya Singh,Furniture,Bookshelf,Bengaluru,Karnataka,4,70476,0,12685.68,Card
ORD00418,09-10-2025,Nikhil Mehta,Electronics,Mouse,Lucknow,Uttar Pradesh,5,266810,0.05,30016.12,Cash
ORD00419,18-06-2026,Tanya Mehta,Grocery,Tea,Ghaziabad,Uttar Pradesh,4,5268,0.15,250.23,Wallet
ORD00420,29-07-2026,Tanya Patel,Electronics,Laptop,Mumbai,Maharashtra,6,335190,0.05,37708.88,Cash
ORD00421,11-10-2025,Anjali Gupta,Clothing,Dress,Noida,Uttar Pradesh,4,3288,0.05,665.82,Cash
ORD00422,18-02-2026,Anjali Singh,Clothing,Jeans,Meerut,Uttar Pradesh,5,11340,0,2494.8,UPI
ORD00423,06-02-2025,Shivam Patel,Grocery,Tea,Lucknow,Uttar Pradesh,4,6948,0.08,500.26,Card
ORD00424,03-05-2026,Mohit Jain,Clothing,Dress,Chandigarh,Chandigarh,2,9358,0.15,1567.47,Cash
ORD00425,28-04-2026,Neha Gupta,Furniture,Filing Cabinet,Mumbai,Maharashtra,2,20852,0,3753.36,Wallet
ORD00426,30-12-2025,Karan Gupta,Furniture,Filing Cabinet,Agra,Uttar Pradesh,6,22356,0.02,3867.59,Net Banking
ORD00427,01-05-2025,Aditya Sharma,Clothing,Jacket,Lucknow,Uttar Pradesh,5,13540,0.08,2599.68,Wallet
ORD00428,26-01-2026,Komal Gupta,Electronics,Printer,Ghaziabad,Uttar Pradesh,5,42260,0.15,3275.15,Net Banking
ORD00429,07-08-2026,Sneha Singh,Electronics,Keyboard,Meerut,Uttar Pradesh,2,46114,0.08,4703.63,Cash
ORD00430,17-11-2025,Amit Sharma,Furniture,Office Chair,Kota,Rajasthan,3,64431,0.02,11146.56,Net Banking
ORD00431,01-04-2025,Neha Patel,Clothing,Jeans,Kolkata,West Bengal,2,3194,0.08,613.25,Net Banking
ORD00432,08-02-2025,Varun Verma,Grocery,Spices,Jaipur,Rajasthan,4,6600,0,660,Cash
ORD00433,05-01-2025,Karan Verma,Electronics,Smartphone,Kolkata,West Bengal,5,65445,0,8507.85,Cash
ORD00434,10-11-2025,Arjun Kumar,Clothing,Jeans,Noida,Uttar Pradesh,4,17692,0.1,3273.02,UPI
ORD00435,21-06-2026,Anjali Mehta,Clothing,Jacket,Kota,Rajasthan,6,27372,0.1,5063.82,Card
ORD00436,20-01-2025,Karan Verma,Clothing,Shoes,Agra,Uttar Pradesh,2,3300,0.08,633.6,Card
ORD00437,07-05-2025,Mohit Sharma,Furniture,Filing Cabinet,Delhi,Delhi,5,86675,0.02,14994.77,Net Banking
ORD00438,19-02-2025,Rohit Sharma,Clothing,Hoodie,Mumbai,Maharashtra,5,3490,0.1,645.65,UPI
ORD00439,16-09-2025,Aditya Singh,Electronics,Tablet,Kota,Rajasthan,4,34796,0.1,3305.62,Card
ORD00440,17-06-2026,Simran Patel,Electronics,Headphones,Jaipur,Rajasthan,6,43302,0.15,3355.91,Wallet
ORD00441,01-05-2025,Vivek Kumar,Furniture,Sofa,Ahmedabad,Gujarat,1,17563,0.15,2239.28,UPI
ORD00442,26-07-2025,Mohit Mehta,Grocery,Sugar,Pune,Maharashtra,2,2314,0.1,150.41,Cash
